departamento,municipio,validos,blancos,nulos,emitidos,inscritos,sigla
BENI,BAURES,0,0,0,0,4,CC
BENI,EXALTACIÓN,0,0,0,0,1,CC
BENI,GUAYARAMERÍN,0,0,0,0,30.000000000000007,CC
BENI,HUACARAJE,0,0,0,0,4,CC
BENI,LORETO,0,0,0,0,2,CC
BENI,MAGDALENA,0,0,0,0,8,CC
BENI,PUERTO MENOR DE RURRENABAQUE,0,0,0,0,20,CC
BENI,REYES,1,0,0,1,6,CC
BENI,RIBERALTA,0,0,0,0,59,CC
BENI,SAN ANDRÉS,0,0,0,0,8,CC
BENI,SAN BORJA,0,0,0,0,29,CC
BENI,SAN IGNACIO,0,0,0,0,4,CC
BENI,SAN JAVIER,0,0,0,0,2,CC
BENI,SAN JOAQUÍN,0,0,0,0,3,CC
BENI,SANTA ANA,0,0,0,0,12,CC
BENI,SANTA ROSA,0,0,0,0,8,CC
BENI,TRINIDAD,13.000000000000009,0,4,17.000000000000004,272.99999999999994,CC
CHUQUISACA,ALCALÁ,0,0,0,0,3,CC
CHUQUISACA,AZURDUY,0,0,0,0,3,CC
CHUQUISACA,CAMARGO,1.0000000000000002,0,0,1.0000000000000002,34,CC
CHUQUISACA,CULPINA,1.0000000000000002,0,0,1.0000000000000002,24,CC
CHUQUISACA,HUACARETA,1,2,0,3,5,CC
CHUQUISACA,INCAHUASI,0,0,0,0,6,CC
CHUQUISACA,LAS CARRERAS,0,1,0,1,10,CC
CHUQUISACA,MACHARETI,0,1,0,1,6.999999999999999,CC
CHUQUISACA,MOJOCOYA,1,0,0,1,4,CC
CHUQUISACA,MONTEAGUDO,2,0,0,2,34,CC
CHUQUISACA,PADILLA,2,0,0,2,12,CC
CHUQUISACA,POROMA,0,0,0,0,7,CC
CHUQUISACA,PRESTO,0,0,0,0,5,CC
CHUQUISACA,SAN LUCAS,1,1.0000000000000002,0,2,33,CC
CHUQUISACA,SOPACHUI,0,0,0,0,1,CC
CHUQUISACA,SUCRE,186.99999999999991,3.0000000000000018,7.000000000000001,197.00000000000003,2792.0000000000005,CC
CHUQUISACA,TARABUCO,1,0,0,1,7,CC
CHUQUISACA,TARVITA,2,0,0,2,6,CC
CHUQUISACA,TOMINA,0,0,0,0,3,CC
CHUQUISACA,VILLA ABECIA,0,0,0,0,6,CC
CHUQUISACA,VILLA CHARCAS,0,0,0,0,15,CC
CHUQUISACA,VILLA SERRANO,1,0,1,2,8,CC
CHUQUISACA,VILLA VACA GUZMÁN,1,0,0,1,7,CC
CHUQUISACA,YAMPARAEZ,1,0,0,1,3,CC
CHUQUISACA,YOTALA,0,0,0,0,17,CC
CHUQUISACA,ZUDAÑEZ,0,0,1,1,6,CC
COCHABAMBA,AIQUILE,9,0,0,9,112,CC
COCHABAMBA,ALALAY,0,0,0,0,1,CC
COCHABAMBA,ANZALDO,0,0,0,0,6,CC
COCHABAMBA,ARANI,0,0,0,0,20,CC
COCHABAMBA,ARBIETO,1,0,0,1,21,CC
COCHABAMBA,ARQUE,1,0,0,1,6,CC
COCHABAMBA,AYOPAYA (VILLA INDEPENDENCIA),1.0000000000000002,0,0,1.0000000000000002,13,CC
COCHABAMBA,BOLIVAR,0,0,0,0,5,CC
COCHABAMBA,CAPINOTA,9.000000000000002,2.0000000000000004,0,11,54.00000000000001,CC
COCHABAMBA,CHIMORE,0,0,0.9999999999999999,0.9999999999999999,17.000000000000004,CC
COCHABAMBA,CLIZA,0,0,0,0,33,CC
COCHABAMBA,COCAPATA,0,0,0,0,5,CC
COCHABAMBA,COCHABAMBA,328.9999999999998,24.000000000000004,40.00000000000001,393.00000000000017,6574.999999999997,CC
COCHABAMBA,COLCAPIRHUA,32,0,1,33,444,CC
COCHABAMBA,COLOMI,10.000000000000002,6.000000000000001,4,20,225.99999999999997,CC
COCHABAMBA,ENTRE RIOS,2,1,0,3,62.00000000000001,CC
COCHABAMBA,MIZQUE,1.0000000000000002,0,0,1.0000000000000002,11,CC
COCHABAMBA,MOROCHATA,0,0,0,0,2,CC
COCHABAMBA,PASORAPA,0,0,0,0,4,CC
COCHABAMBA,POCONA,0,0,0,0,8,CC
COCHABAMBA,POJO,0,0,0,0,5,CC
COCHABAMBA,PUERTO VILLARROEL,0,1,0.9999999999999998,2,29.00000000000001,CC
COCHABAMBA,PUNATA,12.000000000000002,1.0000000000000002,1.9999999999999996,15,225.99999999999994,CC
COCHABAMBA,QUILLACOLLO,36.999999999999986,3,4,44.00000000000001,933.9999999999998,CC
COCHABAMBA,RAQAYPAMPA,0,0,0,0,1,CC
COCHABAMBA,SACABA,48,3.000000000000001,4.999999999999997,56.000000000000014,1039.9999999999998,CC
COCHABAMBA,SACABAMBA,0,0,0,0,2,CC
COCHABAMBA,SAN BENITO (VILLA JOSÉ QUINTIN MENDOZA),6,0,0,6,45,CC
COCHABAMBA,SANTIVAÑEZ,3,0,0,3,6,CC
COCHABAMBA,SHINAHOTA,0,0,0,0,20.000000000000004,CC
COCHABAMBA,SICAYA,0,0,0,0,1,CC
COCHABAMBA,SIPESIPE,9.000000000000002,0,2.0000000000000004,11,123.00000000000001,CC
COCHABAMBA,TACACHI,2,0,0,2,4,CC
COCHABAMBA,TACOPAYA,0,0,0,0,4,CC
COCHABAMBA,TAPACARI,0,0,0,0,9,CC
COCHABAMBA,TARATA,0,0,0,0,7,CC
COCHABAMBA,TIQUIPAYA,21,0,4.000000000000001,24.999999999999996,353.99999999999994,CC
COCHABAMBA,TIRAQUE,18,16,5,38.99999999999999,95,CC
COCHABAMBA,TOCO,0,1,0,1,4,CC
COCHABAMBA,TOLATA,0,0,0,0,23,CC
COCHABAMBA,TOTORA,0,0,0,0,6,CC
COCHABAMBA,VACAS,0,0,0,0,1,CC
COCHABAMBA,VILLA GUALBERTO VILLARROEL,0,0,0,0,3,CC
COCHABAMBA,VILLA RIVERO,3,0,0,3,24,CC
COCHABAMBA,VILLA TUNARI,2,0,0,2,61.000000000000014,CC
COCHABAMBA,VINTO,12,0,0,12,144,CC
LA PAZ,ACHACACHI,6,1.9999999999999996,3,11.000000000000002,128.00000000000006,CC
LA PAZ,ACHOCALLA,2.0000000000000004,1,1,4.000000000000001,113.99999999999999,CC
LA PAZ,ALTO BENI,0,0,0,0,11,CC
LA PAZ,APOLO,0,0,0,0,15,CC
LA PAZ,AUCAPATA,1,0,1,2,3,CC
LA PAZ,AYATA,2,1,0,3,15,CC
LA PAZ,AYO AYO,0,0,0,0,7,CC
LA PAZ,BATALLAS,8,1.0000000000000002,1.0000000000000002,10,52,CC
LA PAZ,CAIROMA,7,1,2,10,67.99999999999999,CC
LA PAZ,CAJUATA,0,4,1,5,39,CC
LA PAZ,CALACOTO,1.0000000000000002,0,0,1.0000000000000002,16,CC
LA PAZ,CALAMARCA,0.9999999999999999,0,1,1.9999999999999998,21,CC
LA PAZ,CAQUIAVIRI,0,1,0,1,26.000000000000004,CC
LA PAZ,CARANAVI,6,0,2,7.999999999999998,156.00000000000006,CC
LA PAZ,CATACORA,0,1,0,1,5,CC
LA PAZ,CHACARILLA,0,0,0,0,5,CC
LA PAZ,CHARAÑA,0,0,0,0,5,CC
LA PAZ,CHARAZANI,3.0000000000000004,1.0000000000000002,2.0000000000000004,6,36,CC
LA PAZ,CHUA COCANI,0,0,0,0,19,CC
LA PAZ,CHULUMANI,1.0000000000000002,0,1.0000000000000002,2.0000000000000004,48.00000000000001,CC
LA PAZ,CHUMA,6,4,4,14,66,CC
LA PAZ,COLLANA,0,0,0,0,2,CC
LA PAZ,COLQUENCHA,0,1,1,2,17,CC
LA PAZ,COLQUIRI,0.9999999999999999,3,0,4,36,CC
LA PAZ,COMANCHE,1,0,0,1,4,CC
LA PAZ,COMBAYA,3,2,1,6,13,CC
LA PAZ,COPACABANA,0,0,0,0,21,CC
LA PAZ,CORIPATA,1,0,0,1,40,CC
LA PAZ,COROCORO,1.0000000000000002,0,1.0000000000000002,2.0000000000000004,35,CC
LA PAZ,COROICO,4,0,1,5,61.99999999999999,CC
LA PAZ,CURVA,0,0,1,1,4,CC
LA PAZ,DESAGUADERO,0,0,0,0,17,CC
LA PAZ,EL ALTO,415.9999999999998,34.00000000000001,66.00000000000004,515.9999999999995,7245.000000000003,CC
LA PAZ,ESCOMA,1,0,1,2,7,CC
LA PAZ,GUANAY,0,1,0,1,51,CC
LA PAZ,HUARINA,0,0,1,1,9,CC
LA PAZ,HUATAJATA,1,2,1,4,44,CC
LA PAZ,HUMANATA,1,0,0,1,2,CC
LA PAZ,ICHOCA,2,2,0,4,30,CC
LA PAZ,INQUISIVI,3.0000000000000004,1.0000000000000002,0,4,28.999999999999996,CC
LA PAZ,IRUPANA,1,0,0,1,28,CC
LA PAZ,IXIAMAS,1,0,0,1,7,CC
LA PAZ,JESÚS DE MACHAKA,1,3,0,4,23.000000000000004,CC
LA PAZ,SAN ANDRÉS DE MACHACA,0,0,0,0,6,CC
LA PAZ,LA ASUNTA,0.9999999999999999,0,0.9999999999999999,1.9999999999999998,61,CC
LA PAZ,LAJA,0,1.0000000000000002,2.0000000000000004,3,21,CC
LA PAZ,LURIBAY,0,0,1,1,20,CC
LA PAZ,MALLA,0,0,0,0,8,CC
LA PAZ,MAPIRI,2,0,0,2,35,CC
LA PAZ,MECAPACA,0,6,0,6,91,CC
LA PAZ,MOCOMOCO,2,0,0,2,10,CC
LA PAZ,NAZACARA DE PACAJES,0,0,1,1,3,CC
LA PAZ,NUESTRA SEÑORA DE LA PAZ,972.9999999999997,57.999999999999986,119.99999999999991,1150.999999999999,29346.000000000015,CC
LA PAZ,PALCA,0,0,0,0,10,CC
LA PAZ,PALOS BLANCOS,0,0,0,0,38,CC
LA PAZ,PAPEL PAMPA,1.0000000000000002,0,0,1.0000000000000002,36,CC
LA PAZ,PATACAMAYA,1.0000000000000002,0,0,1.0000000000000002,41,CC
LA PAZ,PELECHUCO,0,0,0,0,10,CC
LA PAZ,PUCARANI,1,0,0,1,32,CC
LA PAZ,PUERTO ACOSTA,1.0000000000000002,2.0000000000000004,0,3,29.000000000000004,CC
LA PAZ,PUERTO MAYOR DE CARABUCO,0,0,0,0,9,CC
LA PAZ,PUERTO MAYOR DE GUAQUI,0,0,0,0,16,CC
LA PAZ,PUERTO PEREZ,2,0,0,2,6,CC
LA PAZ,QUIABAYA,0,0,2,2,10,CC
LA PAZ,QUIME,2,0,0,2,34,CC
LA PAZ,SAN BUENAVENTURA,0,0,0,0,9,CC
LA PAZ,SAN PEDRO DE CURAHUARA,3,2.0000000000000004,1.0000000000000002,6,48,CC
LA PAZ,SAN PEDRO DE TIQUINA,1,1,0,2,10,CC
LA PAZ,SANTIAGO DE CALLAPA,1,0,0,1,4,CC
LA PAZ,SANTIAGO DE HUATA,0,0,1,1,27,CC
LA PAZ,SANTIAGO DE MACHACA,0,0,0,0,21,CC
LA PAZ,SAPAHAQUI,3,1.0000000000000002,0,4.000000000000001,54,CC
LA PAZ,SICASICA,3,0,0.9999999999999999,4,29.999999999999996,CC
LA PAZ,SORATA,0,0,0,0,33,CC
LA PAZ,TACACOMA,4,1,0,5,67,CC
LA PAZ,TARACO,0,0,0,0,5,CC
LA PAZ,TEOPONTE,0,0,0,0,9,CC
LA PAZ,TIAHUANACU,0,0,0,0,4,CC
LA PAZ,TIPUANI,6,0,0,6,99,CC
LA PAZ,TITO YUPANQUI,1,0,0,1,3,CC
LA PAZ,UMALA,2,0,0,2,28.999999999999996,CC
LA PAZ,VIACHA,32.99999999999999,4,5.000000000000002,41.999999999999986,554,CC
LA PAZ,VILLA ANCORAIMES,5,1.0000000000000002,0,6,62,CC
LA PAZ,VILLA LIBERTAD LICOMA,0,0,0,0,7,CC
LA PAZ,WALDO BALLIVIAN,0,0,0,0,1,CC
LA PAZ,YACO,2,0,0,2,7,CC
LA PAZ,YANACACHI,0,0,0,0,10,CC
ORURO,ANDAMARCA,0,2,0,2,7,CC
ORURO,ANTEQUERA,0,1,1,2,11,CC
ORURO,BELÉN DE ANDAMARCA,0,0,0,0,1,CC
ORURO,CARACOLLO,6,0,1,7,67,CC
ORURO,CHALLAPATA,18,6.000000000000002,0.9999999999999999,25,127.99999999999999,CC
ORURO,CHIPAYA,0,0,0,0,2,CC
ORURO,CHOQUECOTA,0,1,0,1,4,CC
ORURO,COIPASA,0,0,0,0,1,CC
ORURO,CORQUE,1,0,0,1,10,CC
ORURO,CURAHUARA DE CARANGAS,0,0,0,0,8,CC
ORURO,EL CHORO,1,0,0,1,4,CC
ORURO,ESCARA,0,0,0,0,6,CC
ORURO,ESMERALDA,1,0,0,1,3,CC
ORURO,EUCALIPTUS,0,0,1,1,22,CC
ORURO,HUACHACALLA,0,1,0,1,19,CC
ORURO,HUANUNI,27.000000000000007,0.9999999999999998,1.9999999999999996,30.000000000000007,112.99999999999997,CC
ORURO,HUAYLLAMARCA,0,0,0,0,15,CC
ORURO,LA RIVERA,0,0,0,0,1,CC
ORURO,MACHACAMARCA,3,1,0,4,21,CC
ORURO,ORURO,294.00000000000017,8,15.999999999999996,318.00000000000006,3330.999999999999,CC
ORURO,PAMPA AULLAGAS,0,0,0,0,4,CC
ORURO,PARIA (SORACACHI),5,0.9999999999999999,0,6,38,CC
ORURO,PAZÑA,0,0,0,0,8,CC
ORURO,POOPO,1,0,0,1,23,CC
ORURO,SABAYA,0,0,0,0,22,CC
ORURO,SALINAS DE GARCI MENDOZA,0,0,0,0,7,CC
ORURO,SANTIAGO DE HUARI,2,0,0,2,25.000000000000004,CC
ORURO,SANTUARIO DE QUILLACAS,0,0,0,0,7,CC
ORURO,TODOS SANTOS,0,0,0,0,1,CC
ORURO,TOLEDO,0,0,0,0,13,CC
ORURO,TOTORA,0,0,0,0,6,CC
ORURO,TURCO,0,0,0,0,6,CC
PANDO,BELLA FLOR,0,0,0,0,7,CC
PANDO,BOLPEBRA,0,0,0,0,8,CC
PANDO,COBIJA,10,1.0000000000000004,0,11,273,CC
PANDO,FILADELFIA,0,0,0,0,8,CC
PANDO,INGAVI,0,0,0,0,1,CC
PANDO,NUEVA ESPERANZA,0,0,0,0,3,CC
PANDO,PORVENIR,0,0,0,0,10,CC
PANDO,PUERTO GONZALO MORENO,0,0,0,0,1,CC
PANDO,PUERTO RICO,1,0,0,1,7,CC
PANDO,SANTA ROSA,1,0,0,1,3,CC
PANDO,SENA,0,0,0,0,3,CC
POTOSÍ,ACASIO,1,0,0,1,2,CC
POTOSÍ,ATOCHA,0,0,0,0,26,CC
POTOSÍ,BETANZOS,17,3.000000000000001,3.0000000000000004,23.000000000000004,167,CC
POTOSÍ,CAIZA D,4.000000000000001,0,0,4.000000000000001,50,CC
POTOSÍ,CARIPUYO,0,0,0,0,1,CC
POTOSÍ,CHAQUI,0,0,0,0,14,CC
POTOSÍ,CHAYANTA,0,0,0,0,20,CC
POTOSÍ,CHUQUIHUTA AYLLU JUCUMANI,0,0,0,0,5,CC
POTOSÍ,CKOCHAS,6,0,0,6,22,CC
POTOSÍ,COLCHA K,0,0,0,0,24,CC
POTOSÍ,COLQUECHACA,0,0,0,0,5,CC
POTOSÍ,COTAGAITA,5,0,2,7,104,CC
POTOSÍ,LLALLAGUA,4.000000000000001,3.0000000000000004,2,9.000000000000002,200.00000000000003,CC
POTOSÍ,LLICA,0,0,0,0,5,CC
POTOSÍ,OCURI,0,0,0,0,4,CC
POTOSÍ,POCOATA,2.0000000000000004,0,1,3,12,CC
POTOSÍ,PORCO,2,0,0,2,35,CC
POTOSÍ,POTOSÍ,221.00000000000009,10,7.000000000000002,237.99999999999997,2528,CC
POTOSÍ,PUNA (VILLA TALAVERA),2.0000000000000004,2.0000000000000004,2.0000000000000004,5.999999999999999,59,CC
POTOSÍ,RAVELO,0,0,0,0,12,CC
POTOSÍ,SACACA,0,1,0,1,7,CC
POTOSÍ,SAN AGUSTIN,0,0,0,0,10,CC
POTOSÍ,SAN PABLO,0,0,0,0,1,CC
POTOSÍ,SAN PEDRO,0,0,0,0,3,CC
POTOSÍ,SAN PEDRO DE QUEMES,1,0,0,1,1,CC
POTOSÍ,TACOBAMBA,0,0,0,0,9,CC
POTOSÍ,TINGUIPAYA,6,1,2,9,56.99999999999999,CC
POTOSÍ,TOMAVE,2.0000000000000004,1.0000000000000002,0,3,24.000000000000004,CC
POTOSÍ,TORO TORO,0,0,0,0,5,CC
POTOSÍ,TUPIZA,10,1.9999999999999998,0.9999999999999999,13,187.99999999999997,CC
POTOSÍ,UNCIA,7.999999999999999,1,0,9,122,CC
POTOSÍ,URMIRI,0,0,0,0,3,CC
POTOSÍ,UYUNI,2.9999999999999996,0,2,5,153,CC
POTOSÍ,VILLAZÓN,7,1,1.0000000000000002,9,157,CC
POTOSÍ,VITICHE,1,0,0,1,32,CC
POTOSÍ,YOCALLA,8.000000000000002,0,0,8.000000000000002,46.99999999999999,CC
SANTA CRUZ,ASCENCIÓN DE GUARAYOS,7.000000000000002,3.000000000000001,0,10,156,CC
SANTA CRUZ,BOYUIBE,1,0,0,1,6,CC
SANTA CRUZ,BUENA VISTA,1.0000000000000002,0,0,1.0000000000000002,17,CC
SANTA CRUZ,CABEZAS,0,0,0,0,23,CC
SANTA CRUZ,CAMIRI,4,0,0,4,63.00000000000001,CC
SANTA CRUZ,CHARAGUA,1,0,0,1,23,CC
SANTA CRUZ,COLPA BELGICA,0,0,0,0,21,CC
SANTA CRUZ,COMARAPA,2.0000000000000004,0,0,2.0000000000000004,15,CC
SANTA CRUZ,CONCEPCIÓN,3,0.9999999999999999,0,4,102,CC
SANTA CRUZ,COTOCA,0,0,1.0000000000000004,1.0000000000000004,91.99999999999999,CC
SANTA CRUZ,CUATRO CAÑADAS,1,0,0,1,70,CC
SANTA CRUZ,CUEVO,0,0,0,0,1,CC
SANTA CRUZ,EL CARMEN RIVERO TORREZ,0,1,0,1,5,CC
SANTA CRUZ,EL PUENTE,1.0000000000000002,0.9999999999999999,1.9999999999999998,3.9999999999999996,50.00000000000001,CC
SANTA CRUZ,EL TORNO,1.0000000000000002,0,2.0000000000000004,3.0000000000000004,78.99999999999999,CC
SANTA CRUZ,FERNÁNDEZ ALONSO,2.0000000000000004,0,0,2.0000000000000004,13,CC
SANTA CRUZ,GENERAL SAAVEDRA,2.0000000000000004,0,0,2.0000000000000004,34,CC
SANTA CRUZ,GUTIÉRREZ,2,0,0,2,11,CC
SANTA CRUZ,LA GUARDIA,7.000000000000002,1,2,10.000000000000002,331.99999999999994,CC
SANTA CRUZ,LAGUNILLAS,1,0,0,1,5,CC
SANTA CRUZ,MAIRANA,1.0000000000000002,0,1.0000000000000002,2.0000000000000004,9,CC
SANTA CRUZ,MINEROS,3,0,0,3,39.99999999999999,CC
SANTA CRUZ,MONTERO,26.000000000000007,2,7.9999999999999964,35.99999999999999,579,CC
SANTA CRUZ,OKINAWA UNO,1,0,1.0000000000000002,2.0000000000000004,76.00000000000001,CC
SANTA CRUZ,PAILÓN,0,0,0,0,24.999999999999996,CC
SANTA CRUZ,PAMPA GRANDE,1,0,0,1,4,CC
SANTA CRUZ,PORONGO,0,0,0,0,38,CC
SANTA CRUZ,PORTACHUELO,0,0,0,0,41,CC
SANTA CRUZ,POSTRERVALLE,0,0,0,0,1,CC
SANTA CRUZ,PUCARÁ,0,0,0,0,1,CC
SANTA CRUZ,PUERTO QUIJARRO,0,0,0,0,25,CC
SANTA CRUZ,PUERTO SUAREZ,1,0,0,1,25.000000000000004,CC
SANTA CRUZ,QUIRUSILLAS,0,0,0,0,2,CC
SANTA CRUZ,ROBORÉ,0,0,0,0,19,CC
SANTA CRUZ,SAIPINA,0,0,0,0,4,CC
SANTA CRUZ,SAMAIPATA,0,1,0,1,24.000000000000004,CC
SANTA CRUZ,SAN ANTONIO DE LOMERIO,4,0,0,4,25,CC
SANTA CRUZ,SAN CARLOS,1,0,0,1,24.000000000000007,CC
SANTA CRUZ,SAN IGNACIO,1,0,0,1,33,CC
SANTA CRUZ,SAN JAVIER,3,0,0,3,106,CC
SANTA CRUZ,SAN JOSÉ,0,0,0,0,35,CC
SANTA CRUZ,SAN JUAN,1,0,0,1,8,CC
SANTA CRUZ,SAN JULIAN,2,3.000000000000001,1.0000000000000004,6.000000000000001,147.99999999999997,CC
SANTA CRUZ,SAN MATÍAS,0,0,0,0,15,CC
SANTA CRUZ,SAN MIGUEL,0,0,0,0,14,CC
SANTA CRUZ,SAN PEDRO,0,0,0,0,13,CC
SANTA CRUZ,SAN RAFAEL,0,0,0,0,3,CC
SANTA CRUZ,SAN RAMÓN,2,0,1,3,39,CC
SANTA CRUZ,SANTA CRUZ DE LA SIERRA,199.00000000000003,19.000000000000018,36.00000000000003,253.99999999999952,7389.0000000000055,CC
SANTA CRUZ,SANTA ROSA,0,0,0,0,24.000000000000004,CC
SANTA CRUZ,TRIGAL,0,0,0,0,8,CC
SANTA CRUZ,URUBICHÁ,0,0,0,0,18,CC
SANTA CRUZ,VALLEGRANDE,2.0000000000000004,1.0000000000000002,1.0000000000000002,4.000000000000001,41,CC
SANTA CRUZ,WARNES,29.999999999999993,3.000000000000001,9.999999999999993,42.999999999999986,874.0000000000001,CC
SANTA CRUZ,YAPACANÍ,3.000000000000001,0,0,3.000000000000001,109,CC
TARIJA,BERMEJO,14.000000000000005,6.000000000000001,3.0000000000000004,22.999999999999993,532.0000000000001,CC
TARIJA,CARAPARI,8,3.9999999999999996,0,12,148,CC
TARIJA,EL PUENTE,24.999999999999996,9,3,37,305.99999999999994,CC
TARIJA,ENTRE RIOS,65,12,8.999999999999998,85.99999999999999,643,CC
TARIJA,PADCAYA,18.999999999999996,7.000000000000003,4,30.000000000000004,362.99999999999994,CC
TARIJA,SAN LORENZO,19.000000000000004,5,1.0000000000000002,25,652.9999999999998,CC
TARIJA,TARIJA,488.99999999999994,78.99999999999999,79,647.0000000000002,10640.999999999996,CC
TARIJA,URIONDO (CONCEPCIÓN),14.000000000000002,5,4,23.000000000000004,296,CC
TARIJA,VILLA MONTES,20.000000000000004,4.000000000000001,2,26.000000000000004,376.00000000000006,CC
TARIJA,YACUIBA,21.000000000000014,2,2.0000000000000004,25.000000000000007,945.9999999999998,CC
TARIJA,YUNCHARA,0,0,2.0000000000000004,2.0000000000000004,16,CC
BENI,BAURES,1,0,0,1,6,UCS
BENI,EXALTACIÓN,1,0,0,1,2,UCS
BENI,GUAYARAMERÍN,7.000000000000001,1.0000000000000004,0,8.000000000000002,217,UCS
BENI,HUACARAJE,0,0,0,0,4,UCS
BENI,LORETO,1,0,0,1,7,UCS
BENI,MAGDALENA,0,0,0,0,9,UCS
BENI,PUERTO MENOR DE RURRENABAQUE,0,0,0,0,12,UCS
BENI,PUERTO SILES,1,0,0,1,1,UCS
BENI,REYES,0,0,0,0,5,UCS
BENI,RIBERALTA,5.000000000000001,1,5.000000000000001,10.999999999999998,171.99999999999997,UCS
BENI,SAN ANDRÉS,2.0000000000000004,0,0,2.0000000000000004,26.999999999999996,UCS
BENI,SAN BORJA,2.0000000000000004,1,0,3,19.999999999999996,UCS
BENI,SAN IGNACIO,1.9999999999999998,0,0,1.9999999999999998,17,UCS
BENI,SAN JAVIER,2,0,1,3,25,UCS
BENI,SAN JOAQUÍN,0,0,0,0,10,UCS
BENI,SAN RAMÓN,0,0,0,0,20,UCS
BENI,SANTA ANA,0,0,0,0,20,UCS
BENI,SANTA ROSA,0,1,0,1,6.999999999999999,UCS
BENI,TRINIDAD,17.000000000000004,4.000000000000001,4,25,1143,UCS
CHUQUISACA,ALCALÁ,0,0,0,0,3,UCS
CHUQUISACA,AZURDUY,1,0,0,1,12,UCS
CHUQUISACA,CAMARGO,0,0,0,0,13,UCS
CHUQUISACA,CULPINA,0,0,0,0,13,UCS
CHUQUISACA,HUACARETA,0,0,0,0,4,UCS
CHUQUISACA,HUACAYA,0,0,0,0,4,UCS
CHUQUISACA,INCAHUASI,0,0,0,0,1,UCS
CHUQUISACA,MACHARETI,0,0,0,0,3,UCS
CHUQUISACA,MOJOCOYA,0,0,0,0,2,UCS
CHUQUISACA,MONTEAGUDO,2.0000000000000004,0,0,2.0000000000000004,24,UCS
CHUQUISACA,PADILLA,0,0,0,0,4,UCS
CHUQUISACA,POROMA,0,0,0,0,3,UCS
CHUQUISACA,PRESTO,0,0,0,0,3,UCS
CHUQUISACA,SAN LUCAS,0,0,0,0,13,UCS
CHUQUISACA,SUCRE,39.00000000000001,12.000000000000005,13.000000000000007,64.00000000000001,1421.9999999999995,UCS
CHUQUISACA,TARABUCO,5.000000000000001,0,2.0000000000000004,7.000000000000002,74.00000000000001,UCS
CHUQUISACA,TARVITA,1,0,0,1,3,UCS
CHUQUISACA,TOMINA,0,0,0,0,1,UCS
CHUQUISACA,VILLA ABECIA,0,0,0,0,1,UCS
CHUQUISACA,VILLA RICARDO MUGICA - ICLA,0,0,0,0,3,UCS
CHUQUISACA,VILLA SERRANO,0,0,0,0,8,UCS
CHUQUISACA,VILLA VACA GUZMÁN,1,0,0,1,9,UCS
CHUQUISACA,YAMPARAEZ,0,0,0,0,12,UCS
CHUQUISACA,YOTALA,0,0,0,0,11,UCS
CHUQUISACA,ZUDAÑEZ,0,0,0,0,1,UCS
COCHABAMBA,AIQUILE,1,0,0,1,27,UCS
COCHABAMBA,ALALAY,0,0,0,0,1,UCS
COCHABAMBA,ANZALDO,0,0,0,0,2,UCS
COCHABAMBA,ARANI,0,0,0,0,2,UCS
COCHABAMBA,ARBIETO,0,0,0,0,17,UCS
COCHABAMBA,ARQUE,0,0,0,0,1,UCS
COCHABAMBA,AYOPAYA (VILLA INDEPENDENCIA),0,0,0,0,7,UCS
COCHABAMBA,CAPINOTA,0,0,0,0,4,UCS
COCHABAMBA,CHIMORE,0,0,0,0,12,UCS
COCHABAMBA,CLIZA,1.0000000000000002,0,0,1.0000000000000002,61.00000000000001,UCS
COCHABAMBA,COCAPATA,0,0,0,0,3,UCS
COCHABAMBA,COCHABAMBA,64.99999999999999,19.000000000000004,19.000000000000004,102.99999999999996,2054.9999999999995,UCS
COCHABAMBA,COLCAPIRHUA,8.999999999999998,3,0.9999999999999998,13.000000000000002,240.00000000000006,UCS
COCHABAMBA,COLOMI,0,0,0,0,4,UCS
COCHABAMBA,ENTRE RIOS,0,0,1.0000000000000002,1.0000000000000002,7,UCS
COCHABAMBA,MIZQUE,0,0,0,0,5,UCS
COCHABAMBA,MOROCHATA,2,0,0,2,5,UCS
COCHABAMBA,OMEREQUE,1,0,0,1,5,UCS
COCHABAMBA,PASORAPA,0,0,0,0,6,UCS
COCHABAMBA,POCONA,0,0,0,0,1,UCS
COCHABAMBA,POJO,0,0,0,0,2,UCS
COCHABAMBA,PUERTO VILLARROEL,2.0000000000000004,0,0,2.0000000000000004,16.000000000000004,UCS
COCHABAMBA,PUNATA,0,1,1,2,14,UCS
COCHABAMBA,QUILLACOLLO,40.00000000000001,9.000000000000002,11.000000000000009,60.000000000000014,1303.0000000000002,UCS
COCHABAMBA,SACABA,9.000000000000002,2.0000000000000004,0,11,259.00000000000006,UCS
COCHABAMBA,SACABAMBA,0,1,0,1,3,UCS
COCHABAMBA,SAN BENITO (VILLA JOSÉ QUINTIN MENDOZA),0,0,0,0,4,UCS
COCHABAMBA,SANTIVAÑEZ,1,0,1,2,5,UCS
COCHABAMBA,SHINAHOTA,0,0,1.0000000000000002,1.0000000000000002,10,UCS
COCHABAMBA,SIPESIPE,2,2,1.0000000000000002,5,75.00000000000001,UCS
COCHABAMBA,TACOPAYA,1,0,1,2,10,UCS
COCHABAMBA,TAPACARI,0,0,0,0,4,UCS
COCHABAMBA,TARATA,0,0,0,0,2,UCS
COCHABAMBA,TIQUIPAYA,1.0000000000000002,0,0,1.0000000000000002,88.99999999999999,UCS
COCHABAMBA,TIRAQUE,0,0,0,0,8,UCS
COCHABAMBA,TOLATA,0,0,0,0,4,UCS
